name,duration_ms,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,time_signature
I Can't Tell You Why - 2013 Remaster,295050,2,0.707,0.346,11,-12.397,0,0.0251,0.69,0.145,0.1,0.49,85.094,audio_features,02BsTeJE4q5gWOTt58ur5U,spotify:track:02BsTeJE4q5gWOTt58ur5U,https://api.spotify.com/v1/tracks/02BsTeJE4q5gWOTt58ur5U,https://api.spotify.com/v1/audio-analysis/02BsTeJE4q5gWOTt58ur5U,4
I Still Haven't Found What I'm Looking For,277477,2,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,audio_features,6wpGqhRvJGNNXwWlPmkMyO,spotify:track:6wpGqhRvJGNNXwWlPmkMyO,https://api.spotify.com/v1/tracks/6wpGqhRvJGNNXwWlPmkMyO,https://api.spotify.com/v1/audio-analysis/6wpGqhRvJGNNXwWlPmkMyO,4
Piano Man,336093,1,0.334,0.472,0,-8.792,1,0.0277,0.6,3.77e-06,0.317,0.431,179.167,audio_features,3FCto7hnn1shUyZL42YgfO,spotify:track:3FCto7hnn1shUyZL42YgfO,https://api.spotify.com/v1/tracks/3FCto7hnn1shUyZL42YgfO,https://api.spotify.com/v1/audio-analysis/3FCto7hnn1shUyZL42YgfO,3
Have I Told You Lately - 2008 Remaster,241507,10,0.523,0.366,10,-14.069,1,0.0331,0.498,0.0,0.094,0.291,142.814,audio_features,6mIY6O7uNGgVqOoX70UAYh,spotify:track:6mIY6O7uNGgVqOoX70UAYh,https://api.spotify.com/v1/tracks/6mIY6O7uNGgVqOoX70UAYh,https://api.spotify.com/v1/audio-analysis/6mIY6O7uNGgVqOoX70UAYh,4
You Never Can Tell,161907,6,0.577,0.845,7,-9.352,1,0.166,0.693,6.99e-05,0.204,0.914,157.266,audio_features,3WBkjGPK5489TmmR0GoU8W,spotify:track:3WBkjGPK5489TmmR0GoU8W,https://api.spotify.com/v1/tracks/3WBkjGPK5489TmmR0GoU8W,https://api.spotify.com/v1/audio-analysis/3WBkjGPK5489TmmR0GoU8W,4
Johnny B. Goode,161560,6,0.522,0.806,10,-9.097,1,0.0817,0.748,5.48e-05,0.313,0.969,168.078,audio_features,4Hbe0lRKsXtDZ2wQIovz7I,spotify:track:4Hbe0lRKsXtDZ2wQIovz7I,https://api.spotify.com/v1/tracks/4Hbe0lRKsXtDZ2wQIovz7I,https://api.spotify.com/v1/audio-analysis/4Hbe0lRKsXtDZ2wQIovz7I,4
Route 66,171413,8,0.686,0.692,10,-9.793,1,0.0419,0.902,0.000474,0.104,0.962,79.071,audio_features,6TXnGAr6DLVYshIrMeP0lZ,spotify:track:6TXnGAr6DLVYshIrMeP0lZ,https://api.spotify.com/v1/tracks/6TXnGAr6DLVYshIrMeP0lZ,https://api.spotify.com/v1/audio-analysis/6TXnGAr6DLVYshIrMeP0lZ,4
Fortunate Son,140773,6,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,4
"Another Brick in the Wall, Pt. 2",238747,5,0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,audio_features,4gMgiXfqyzZLMhsksGmbQV,spotify:track:4gMgiXfqyzZLMhsksGmbQV,https://api.spotify.com/v1/tracks/4gMgiXfqyzZLMhsksGmbQV,https://api.spotify.com/v1/audio-analysis/4gMgiXfqyzZLMhsksGmbQV,4
Money,382834,6,0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,audio_features,0vFOzaXqZHahrZp6enQwQb,spotify:track:0vFOzaXqZHahrZp6enQwQb,https://api.spotify.com/v1/tracks/0vFOzaXqZHahrZp6enQwQb,https://api.spotify.com/v1/audio-analysis/0vFOzaXqZHahrZp6enQwQb,1
Ramble On - 1990 Remaster,263333,7,0.468,0.607,9,-11.367,1,0.0336,0.072,0.000852,0.225,0.886,98.429,audio_features,3MODES4TNtygekLl146Dxd,spotify:track:3MODES4TNtygekLl146Dxd,https://api.spotify.com/v1/tracks/3MODES4TNtygekLl146Dxd,https://api.spotify.com/v1/audio-analysis/3MODES4TNtygekLl146Dxd,4
